"lat","lng","status","date","type","color"
"-14.49","-76.31","ATENDIENDO","2024-05-16 05:55:39","SISMO","#CC0000"
"-11.42","-76.34","ATENDIENDO","2024-05-16 12:46:02","SISMO","#CC0000"
"-9.38","-79.04","ATENDIENDO","2024-05-16 14:08:53","SISMO","#CC0000"
"-15.71","-71.88","ATENDIENDO","2024-05-16 16:19:18","SISMO","#CC0000"
"-14.33","-76.25","ATENDIENDO","2024-05-18 11:46:40","SISMO","#CC0000"
"-14.48","-73.63","ATENDIENDO","2024-05-20 17:23:43","SISMO","#CC0000"
"-13.23","-76.85","ATENDIENDO","2024-05-20 22:41:45","SISMO","#CC0000"
"-15.02","-70.38","ATENDIENDO","2024-05-20 23:53:48","SISMO","#CC0000"
"-3.74","-79.89","ATENDIENDO","2024-05-21 02:43:09","SISMO","#CC0000"
"-9.2","-77.51","ATENDIENDO","2024-05-22 03:00:42","SISMO","#CC0000"
"-13.53","-76.2","ATENDIENDO","2024-05-22 16:37:33","SISMO","#CC0000"
"-15.49","-70.26","ATENDIENDO","2024-05-22 16:38:52","SISMO","#CC0000"
"-7.37","-79.97","ATENDIENDO","2024-05-23 00:49:33","SISMO","#CC0000"
"-12.59","-77.17","ATENDIENDO","2024-05-23 01:21:51","SISMO","#CC0000"
"-14.93","-74.73","ATENDIENDO","2024-05-24 05:28:32","SISMO","#CC0000"
"-9.91","-74.82","ATENDIENDO","2024-05-24 09:58:47","SISMO","#CC0000"
"-15.62","-74.2","ATENDIENDO","2024-05-26 13:03:36","SISMO","#CC0000"
"-14.42","-76.34","ATENDIENDO","2024-05-28 14:44:41","SISMO","#CC0000"
"-18.57","-71.57","ATENDIENDO","2024-05-29 19:34:43","SISMO","#CC0000"
"-13.24","-74.41","ATENDIENDO","2024-06-01 14:16:45","SISMO","#CC0000"
"-9.04","-79.17","ATENDIENDO","2024-06-02 20:29:40","SISMO","#CC0000"
"-9.04","-79.17","ATENDIENDO","2024-06-02 20:29:40","SISMO","#CC0000"
"-9.04","-79.17","ATENDIENDO","2024-06-02 20:29:40","SISMO","#CC0000"
"-9.04","-79.17","ATENDIENDO","2024-06-02 20:29:40","SISMO","#CC0000"
"-8.84","-75.9","ATENDIENDO","2024-06-04 01:17:10","SISMO","#CC0000"
"-11.89","-75.98","ATENDIENDO","2024-06-04 04:47:45","SISMO","#CC0000"
"-13.58","-77.03","ATENDIENDO","2024-06-04 12:48:50","SISMO","#CC0000"
